source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[material type]	characteristics[sample type]	characteristics[depletion]	characteristics[genotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[ms2 mass analyzer]	comment[collision energy]	comment[ms1 scan range]	comment[ms min charge]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[sample preparation batch]	comment[lc batch]	comment[acquisition date]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[genotype]
ES2_RTF1-GFP_r1	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	RTF1-GFP	1	Orbi3_EvKe_SA_IP_FINAL_RTF1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-19T11:34:09	Orbi3_EvKe_SA_IP_FINAL_RTF1_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	RTF1-GFP
ES2_RTF1-GFP_r2	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	RTF1-GFP	2	Orbi3_EvKe_SA_IP_FINAL_RTF1_02_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-10-30T11:38:11	Orbi3_EvKe_SA_IP_FINAL_RTF1_02_2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	RTF1-GFP
ES2_RTF1-GFP_r3	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	RTF1-GFP	3	Orbi3_EvKe_SA_IP_FINAL_RTF1_03_121109181653	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-09T18:16:53	Orbi3_EvKe_SA_IP_FINAL_RTF1_03_121109181653.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	RTF1-GFP
ES2_RTF1-GFP_r4	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	RTF1-GFP	4	Orbi3_EvKe_SA_IP_FINAL_RTF1_04_P	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-23T00:50:49	Orbi3_EvKe_SA_IP_FINAL_RTF1_04_P.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	RTF1-GFP
ES2_SKI2-GFP_r1	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SKI2-GFP	1	Orbi3_EvKe_SA_IP_FINAL_SKI2_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-05T05:41:18	Orbi3_EvKe_SA_IP_FINAL_SKI2_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SKI2-GFP
ES2_SKI2-GFP_r2	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SKI2-GFP	2	Orbi3_EvKe_SA_IP_FINAL_SKI2_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-10-28T00:30:11	Orbi3_EvKe_SA_IP_FINAL_SKI2_02.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SKI2-GFP
ES2_SKI2-GFP_r3	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SKI2-GFP	3	Orbi3_EvKe_SA_IP_FINAL_SKI2_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-09T23:57:47	Orbi3_EvKe_SA_IP_FINAL_SKI2_03.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SKI2-GFP
ES2_SKI2-GFP_r4	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SKI2-GFP	4	Orbi3_EvKe_SA_IP_FINAL_SKI2_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-14T03:32:48	Orbi3_EvKe_SA_IP_FINAL_SKI2_04.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SKI2-GFP
ES2_SKI3-GFP_r1	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SKI3-GFP	1	Orbi3_EvKe_SA_IP_FINAL_SKI3_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-10T08:11:29	Orbi3_EvKe_SA_IP_FINAL_SKI3_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SKI3-GFP
ES2_SKI3-GFP_r2	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SKI3-GFP	2	Orbi3_EvKe_SA_IP_FINAL_SKI3_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-18T03:03:15	Orbi3_EvKe_SA_IP_FINAL_SKI3_02.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SKI3-GFP
ES2_SKI3-GFP_r3	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SKI3-GFP	3	Orbi3_EvKe_SA_IP_FINAL_SKI3_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-10-28T05:11:02	Orbi3_EvKe_SA_IP_FINAL_SKI3_03.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SKI3-GFP
ES2_SKI3-GFP_r4	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SKI3-GFP	4	Orbi3_EvKe_SA_IP_FINAL_SKI3_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-04T02:12:44	Orbi3_EvKe_SA_IP_FINAL_SKI3_04.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SKI3-GFP
ES2_SMC1-GFP_r1	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC1-GFP	1	Orbi3_EvKe_SA_IP_FINAL_SMC1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-15T10:35:21	Orbi3_EvKe_SA_IP_FINAL_SMC1_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC1-GFP
ES2_SMC1-GFP_r2	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC1-GFP	2	Orbi3_EvKe_SA_IP_FINAL_SMC1_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-10-31T06:23:29	Orbi3_EvKe_SA_IP_FINAL_SMC1_02.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC1-GFP
ES2_SMC1-GFP_r3	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC1-GFP	3	Orbi3_EvKe_SA_IP_FINAL_SMC1_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-07T02:29:59	Orbi3_EvKe_SA_IP_FINAL_SMC1_03.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC1-GFP
ES2_SMC1-GFP_r4	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC1-GFP	4	Orbi3_EvKe_SA_IP_FINAL_SMC1_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-06T05:13:47	Orbi3_EvKe_SA_IP_FINAL_SMC1_04.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC1-GFP
ES2_SMC2-GFP_r1	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC2-GFP	1	Orbi3_EvKe_SA_IP_FINAL_SMC2_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-10-30T03:29:17	Orbi3_EvKe_SA_IP_FINAL_SMC2_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC2-GFP
ES2_SMC2-GFP_r2	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC2-GFP	2	Orbi3_EvKe_SA_IP_FINAL_SMC2_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-10T18:57:08	Orbi3_EvKe_SA_IP_FINAL_SMC2_02.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC2-GFP
ES2_SMC2-GFP_r3	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC2-GFP	3	Orbi3_EvKe_SA_IP_FINAL_SMC2_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-01T22:13:47	Orbi3_EvKe_SA_IP_FINAL_SMC2_03.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC2-GFP
ES2_SMC2-GFP_r4	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC2-GFP	4	Orbi3_EvKe_SA_IP_FINAL_SMC2_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-18T05:32:37	Orbi3_EvKe_SA_IP_FINAL_SMC2_04.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC2-GFP
ES2_SMC3-GFP_r1	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC3-GFP	1	Orbi3_EvKe_SA_IP_FINAL_SMC3_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-10-31T01:24:58	Orbi3_EvKe_SA_IP_FINAL_SMC3_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC3-GFP
ES2_SMC3-GFP_r2	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC3-GFP	2	Orbi3_EvKe_SA_IP_FINAL_SMC3_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-03T21:14:19	Orbi3_EvKe_SA_IP_FINAL_SMC3_02.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC3-GFP
ES2_SMC3-GFP_r3	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC3-GFP	3	Orbi3_EvKe_SA_IP_FINAL_SMC3_03_P	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-23T14:03:02	Orbi3_EvKe_SA_IP_FINAL_SMC3_03_P.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC3-GFP
ES2_SMC3-GFP_r4	Saccharomyces cerevisiae	not applicable	not applicable	not applicable	cell	study sample	no depletion	SMC3-GFP	4	Orbi3_EvKe_SA_IP_FINAL_SMC3_04_P	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Classic;AC=MS:1002835	label free sample	NT=Trypsin/P;AC=MS:1001313	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=linear ion trap;AC=MS:1000291	35 NCE	300m/z-1650m/z	2	4.5 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	not applicable	1	1	ES2	Orbi3	2012-11-23T22:14:11	Orbi3_EvKe_SA_IP_FINAL_SMC3_04_P.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	SMC3-GFP
