source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[sample type]	characteristics[treatment]	characteristics[sampling time]	characteristics[depletion]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[ms2 mass analyzer]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[fractionation method]	comment[sample preparation batch]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[treatment]	factor value[sampling time]	factor value[sample type]
PXD000490-Sample-115	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	1	20120412_EXQ0_MaRa_SA_mr2p175_A1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP07_A30	1	1	20120412_EXQ0_MaRa_SA_mr2p175_A1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-116	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	2	20120412_EXQ0_MaRa_SA_mr2p175_C1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP07_A30	1	1	20120412_EXQ0_MaRa_SA_mr2p175_C1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-117	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	1	20120412_EXQ0_MaRa_SA_mr2p175_D1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP07_AG30	1	1	20120412_EXQ0_MaRa_SA_mr2p175_D1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-118	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	2	20120412_EXQ0_MaRa_SA_mr2p175_F1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP07_AG30	1	1	20120412_EXQ0_MaRa_SA_mr2p175_F1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-119	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	3	20120412_EXQ0_MaRa_SA_mr2p175_B1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP07_AG30	1	1	20120412_EXQ0_MaRa_SA_mr2p175_B1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-120	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	3	20130627_EXQ2_MaRa_SA_50cm_mr2p176_A_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP08_A30	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_A_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-121	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	4	20130627_EXQ2_MaRa_SA_50cm_mr2p176_A_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP08_A30	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_A_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-122	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	60 minute	not available	1	20130702_EXQ2_MaRa_SA_50cm_mr2p176_B_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP08_A60	1	1	20130702_EXQ2_MaRa_SA_50cm_mr2p176_B_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	60 minute	study sample
PXD000490-Sample-123	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	60 minute	not available	2	20130702_EXQ2_MaRa_SA_50cm_mr2p176_B_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP08_A60	1	1	20130702_EXQ2_MaRa_SA_50cm_mr2p176_B_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	60 minute	study sample
PXD000490-Sample-124	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	60 minute	not available	3	20130702_EXQ2_MaRa_SA_50cm_mr2p176_B_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP08_A60	1	1	20130702_EXQ2_MaRa_SA_50cm_mr2p176_B_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	60 minute	study sample
PXD000490-Sample-125	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	4	20130627_EXQ2_MaRa_SA_50cm_mr2p176_C_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP08_AG30	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_C_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-126	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	5	20130627_EXQ2_MaRa_SA_50cm_mr2p176_C_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP08_AG30	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_C_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-127	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	6	20130627_EXQ2_MaRa_SA_50cm_mr2p176_C_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP08_AG30	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_C_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-128	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	1	20100705_Orbi4_MaRa_SA_86_A1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	NT=linear ion trap;AC=MS:1000291	7 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP09_H30	1	1	20100705_Orbi4_MaRa_SA_86_A1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-129	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	2	20100705_Orbi4_MaRa_SA_86_A2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	NT=linear ion trap;AC=MS:1000291	7 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP09_H30	1	1	20100705_Orbi4_MaRa_SA_86_A2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-130	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	3	20100705_Orbi4_MaRa_SA_86_A3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	NT=linear ion trap;AC=MS:1000291	7 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP09_H30	1	1	20100705_Orbi4_MaRa_SA_86_A3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-131	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	1	20100705_Orbi4_MaRa_SA_86_B1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	NT=linear ion trap;AC=MS:1000291	7 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP09_HG30	1	1	20100705_Orbi4_MaRa_SA_86_B1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-132	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	2	20100705_Orbi4_MaRa_SA_86_B2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	NT=linear ion trap;AC=MS:1000291	7 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP09_HG30	1	1	20100705_Orbi4_MaRa_SA_86_B2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-133	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	30 minute	not available	3	20100705_Orbi4_MaRa_SA_86_B3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap XL;AC=MS:1000556	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=collision-induced dissociation;AC=MS:1000133	35 NCE	NT=linear ion trap;AC=MS:1000291	7 ppm	0.5 Da	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP09_HG30	1	1	20100705_Orbi4_MaRa_SA_86_B3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	30 minute	study sample
PXD000490-Sample-134	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	20 minute	not available	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_D_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP10_H20	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_D_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	20 minute	study sample
PXD000490-Sample-135	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	20 minute	not available	2	20130627_EXQ2_MaRa_SA_50cm_mr2p176_D_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP10_H20	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_D_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	20 minute	study sample
PXD000490-Sample-136	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	20 minute	not available	3	20130627_EXQ2_MaRa_SA_50cm_mr2p176_D_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP10_H20	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_D_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	20 minute	study sample
PXD000490-Sample-137	Xenopus laevis	spermatozoon	sperm	normal	adult	not applicable	not available	not applicable	study sample	not available	20 minute	not available	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_E_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=Trypsin/P;AC=MS:1001313	NT=beam-type collision-induced dissociation;AC=MS:1000422	25 NCE	NT=orbitrap;AC=MS:1000484	7 ppm	20 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	not applicable	EXP10_HG20	1	1	20130627_EXQ2_MaRa_SA_50cm_mr2p176_E_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	not available	20 minute	study sample
