source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[bait]	characteristics[genotype]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[ms2 mass analyzer]	comment[sample preparation batch]	comment[ms min im]	comment[ms max im]	comment[ms1 scan range]	factor value[bait]
P10B07_YNL176C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YNL176C	YNL176C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0914_P10B07_YNL176C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0914_P10B07_YNL176C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YNL176C
P10B07_YNL176C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YNL176C	YNL176C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0914_P10B07_YNL176C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0914_P10B07_YNL176C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YNL176C
P10C07_YAL016W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YAL016W	YAL016W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0915_P10C07_YAL016W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0915_P10C07_YAL016W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YAL016W
P10C07_YAL016W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YAL016W	YAL016W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0915_P10C07_YAL016W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0915_P10C07_YAL016W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YAL016W
P10D07_YDR380W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YDR380W	YDR380W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0916_P10D07_YDR380W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0916_P10D07_YDR380W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YDR380W
P10D07_YDR380W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YDR380W	YDR380W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0916_P10D07_YDR380W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0916_P10D07_YDR380W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YDR380W
P10E07_YEL060C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YEL060C	YEL060C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0917_P10E07_YEL060C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0917_P10E07_YEL060C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YEL060C
P10E07_YEL060C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YEL060C	YEL060C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0917_P10E07_YEL060C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0917_P10E07_YEL060C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YEL060C
P10F07_YGL023C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YGL023C	YGL023C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0918_P10F07_YGL023C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0918_P10F07_YGL023C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YGL023C
P10F07_YGL023C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YGL023C	YGL023C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0918_P10F07_YGL023C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0918_P10F07_YGL023C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YGL023C
P10G07_YDR477W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YDR477W	YDR477W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0919_P10G07_YDR477W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0919_P10G07_YDR477W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YDR477W
P10G07_YDR477W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YDR477W	YDR477W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0919_P10G07_YDR477W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0919_P10G07_YDR477W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YDR477W
P10H07_YHR114W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YHR114W	YHR114W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0920_P10H07_YHR114W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0920_P10H07_YHR114W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YHR114W
P10H07_YHR114W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YHR114W	YHR114W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0920_P10H07_YHR114W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0920_P10H07_YHR114W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YHR114W
P10A08_YIL092W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YIL092W	YIL092W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0921_P10A08_YIL092W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0921_P10A08_YIL092W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YIL092W
P10A08_YIL092W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YIL092W	YIL092W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0921_P10A08_YIL092W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0921_P10A08_YIL092W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YIL092W
P10B08_YNL293W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YNL293W	YNL293W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0922_P10B08_YNL293W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0922_P10B08_YNL293W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YNL293W
P10B08_YNL293W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YNL293W	YNL293W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0922_P10B08_YNL293W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0922_P10B08_YNL293W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YNL293W
P10C08_YOR181W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YOR181W	YOR181W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0923_P10C08_YOR181W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0923_P10C08_YOR181W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YOR181W
P10C08_YOR181W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YOR181W	YOR181W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0923_P10C08_YOR181W___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0923_P10C08_YOR181W___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YOR181W
P10D08_YPL161C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YPL161C	YPL161C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0924_P10D08_YPL161C___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0924_P10D08_YPL161C___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YPL161C
P10D08_YPL161C	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YPL161C	YPL161C-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0924_P10D08_YPL161C___02	proteomic profiling by mass spectrometry	2	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0924_P10D08_YPL161C___02.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YPL161C
P10E08_YDR049W	Saccharomyces cerevisiae	not applicable	not applicable	1	not applicable	YDR049W	YDR049W-GFP	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0925_P10E08_YDR049W___01	proteomic profiling by mass spectrometry	1	20190621_TIMS3_Evo4_AnMi_SA_Yeast-Interactome_0925_P10E08_YDR049W___01.d	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skills;VV=v0.2.0	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=timsTOF Pro;AC=MS:1003005	NT=Lys-C;AC=MS:1001309	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not applicable	8 ppm	40 ppm	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Chloroacetamide (ClAA);AC=PRIDE:0000600	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=time-of-flight;AC=MS:1000084	P10	0.8	1.3	100m/z-1700m/z	YDR049W
